"sono ansioso, inquieto o angosciato","sono preoccupato, tormentato o infastitdito","sono scoraggiato, depresso, abbattuto",ho l'impressione di perdere il controllo,"mii sento solo, isolato, incompreso",mi sento il cuore che batte velocemente o irregolarment,"sono irritabile, ho i nervi a fior di pelle, perdo la pazienza con le persone e le cose",sono stressato,"sono inefficiente, inadeguato",sono calmo,"ho il respiro corto, a scatti, limitato, rapido","ho il viso (fronte, sopracciglia o labbra) contratto, corrugato, teso","ho i muscoli tesi o che tremano, ho crampi muscolari",ho l’impressione che ogni cosa mi comporti uno sforzo notevole,"controllo male le mie reazioni, l’umore, i gesti","sono confuso, non ho le idee chiare, manco di attenzione e di concentrazione",sento “un gran peso sulle spalle”,mi sento la gola stretta o la bocca secca,"ho difficoltà a digerire, mal di stomaco, mi sento un nodo allo stomaco",ho improvvise variazioni della temperatura corporea,faccio lunghi sospiri o riprendo di colpo la respirazione,sono teso o contratto,"riesamino le stesse idee più volte, rimugino,","mi sento sopraffatto, sovrastato, sovraccaricato",ho le mascelle serrate,"sono brusco nei comportamenti, mi muovo rapidamente e a scatti",ho soprassalti per situazioni inattese o rumori improvvisi,sono aggressivo,ho i lineamenti tirati o le occhiaie,"ho dei dolori fisici: mal di schiena, mal di testa, male al collo, mal di pancia",sono affaticato,"sono maldestro, faccio gaffes, inciampo, perdo le cose",piango facilmente,evito i contatti sociali o non frequento più attività culturali,sono preoccupato di ciò che può succedere il giorno dopo,ho diarrea o crampi intestinali o stitichezza,sono rilassato*,Mi mangio le unghie o la pelle intorno alle dita,"Sto continuamente attento all’orario, guardo spesso il mio orologio o chiedo l’ora",impiego più di mezz’ora per addormentarmi,tendo a saltare i pasti o a dimenticare di mangiare,"mi sento pieno di energia, in forma",vedo la vita semplice e facile,"sono irrequieto, ho sempre bisogno di muovermi, non riesco a stare fermo",ho le mani sudate o sudo molto,"dimentico appuntamenti, oggetti o cose da fare",cammino velocemente,"mi sento pressato dal tempo, mi manca il tempo","mangio velocemente, finisco di pranzare in meno di 15 minuti"
0.5135167,0.49306786,0.55029,0.37249562,0.5106002,0.5315515,0.42385364,0.4114694,0.3792493,0.47066948,1.0,0.44899964,0.45512116,0.35871986,0.4749592,0.4674697,0.38777226,0.4515173,0.4788115,0.36970314,0.60242546,0.34319004,0.31155127,0.49329126,0.27948934,0.58747596,0.36728567,0.32051927,0.40200087,0.4427016,0.41657662,0.47602463,0.4435978,0.29415634,0.3426671,0.4310375,-0.47257972,0.29502165,0.35648468,0.3935362,0.3662543,-0.4125721,-0.47916684,0.47323662,0.44527048,0.33952338,0.50606614,0.56884944,0.5723301
0.61524355,0.62543064,0.4838401,0.39534593,0.4224199,0.50376344,0.4983898,0.47766614,0.35413653,0.40363657,0.44899964,1.0,0.4988767,0.39893255,0.52672195,0.50978774,0.4026702,0.6178945,0.432675,0.3868632,0.4437178,0.45558822,0.23018298,0.51264405,0.3003716,0.43992174,0.43279237,0.43373817,0.54436344,0.5359579,0.46958637,0.48421985,0.35776782,0.4008111,0.45028573,0.51552165,-0.36194652,0.5327769,0.40459168,0.37899947,0.42645252,-0.43315977,-0.3879295,0.4389643,0.5291556,0.4686954,0.34563482,0.39579013,0.387187
0.6704403,0.634571,0.5014684,0.41974252,0.41848254,0.60524076,0.5279512,0.5568626,0.3929696,0.47710696,0.45512116,0.4988767,1.0,0.4554103,0.5192564,0.5170933,0.47532105,0.611696,0.5941355,0.49001125,0.6130618,0.4933582,0.27495795,0.46516943,0.48241282,0.53324866,0.4968065,0.43615323,0.6116022,0.62262595,0.5556946,0.46587455,0.388638,0.4921723,0.43471384,0.65517604,-0.451385,0.5391189,0.4747092,0.41799724,0.47650233,-0.49731007,-0.37787697,0.6091181,0.6631639,0.4428209,0.36117217,0.53320163,0.4294633
0.5060625,0.4870647,0.39613518,0.5777751,0.46253675,0.5253108,0.42092025,0.46663845,0.2995745,0.34381998,0.35871986,0.39893255,0.4554103,1.0,0.42557746,0.38370875,0.6069493,0.48006523,0.47756207,0.39067954,0.4474834,0.34199342,0.26627705,0.5836667,0.22684288,0.36755276,0.36372116,0.38394934,0.3554357,0.49292743,0.4370728,0.4404266,0.35553682,0.3327362,0.46252495,0.45509133,-0.38972947,0.44715533,0.37550068,0.49560046,0.40653926,-0.51558375,-0.45546663,0.42033303,0.48394096,0.43637598,0.3682044,0.48365593,0.36003512
0.59401774,0.5716317,0.5151487,0.5339239,0.51314986,0.53157425,0.598592,0.45648235,0.4377904,0.45534784,0.4749592,0.52672195,0.5192564,0.42557746,1.0,0.60842854,0.43968666,0.4392605,0.49890372,0.4647267,0.45693213,0.328608,0.4074772,0.53294444,0.24793003,0.64799666,0.4580711,0.48472232,0.4023175,0.53305215,0.43312615,0.56344026,0.34363523,0.48895803,0.47064584,0.50300676,-0.41874772,0.47989553,0.4805715,0.45669204,0.45183915,-0.47685573,-0.38525492,0.545112,0.50310254,0.55011207,0.40705964,0.47977558,0.44813263
0.6492493,0.63664925,0.5551527,0.5182898,0.5305393,0.4721356,0.64347357,0.52987903,0.5131354,0.4910921,0.4674697,0.50978774,0.5170933,0.38370875,0.60842854,1.0,0.33177596,0.45766026,0.53203297,0.3491512,0.45736498,0.42410427,0.40114802,0.51551336,0.31390226,0.57196975,0.42779484,0.42441386,0.4574632,0.44143784,0.55452734,0.57524914,0.3381508,0.48499933,0.41126004,0.47084445,-0.4457628,0.3611428,0.51053643,0.49736667,0.44555905,-0.49922633,-0.38076556,0.6199932,0.5188909,0.4621977,0.34509423,0.5438476,0.45353118
0.47150725,0.454189,0.42704388,0.5213352,0.4400285,0.5302533,0.35985786,0.49460226,0.3311333,0.41996047,0.38777226,0.4026702,0.47532105,0.6069493,0.43968666,0.33177596,1.0,0.53688157,0.5037094,0.45055634,0.4685561,0.35860187,0.24899879,0.5936088,0.3511936,0.36632818,0.36809355,0.37898278,0.40762,0.60593396,0.4942785,0.3864267,0.4254864,0.32263878,0.45598,0.45343852,-0.46667045,0.41817322,0.367118,0.46713763,0.4315884,-0.5508599,-0.43773362,0.3594617,0.53725016,0.3452993,0.42301732,0.47128922,0.33266473
0.64174795,0.6031804,0.43752983,0.496944,0.3819284,0.6233691,0.3907047,0.49871066,0.36370918,0.47218,0.4515173,0.6178945,0.611696,0.48006523,0.4392605,0.45766026,0.53688157,1.0,0.60154253,0.41444913,0.66954213,0.5770146,0.22790264,0.4623747,0.435354,0.40073657,0.4746712,0.43289077,0.62099487,0.47530195,0.51735556,0.38317376,0.45349795,0.5391464,0.45685676,0.69404256,-0.4268825,0.6701959,0.48783267,0.49375504,0.5756049,-0.46491766,-0.52150136,0.41349173,0.71874446,0.42598853,0.41643956,0.50975764,0.4745136
0.5440239,0.54295117,0.5101945,0.53639305,0.48068702,0.5212528,0.4955222,0.4371912,0.47543964,0.37715805,0.4788115,0.432675,0.5941355,0.47756207,0.49890372,0.53203297,0.5037094,0.60154253,1.0,0.3604359,0.47679675,0.33899027,0.29994884,0.5464067,0.2733879,0.4782892,0.3725136,0.37064445,0.4149199,0.67154413,0.45904505,0.55966127,0.43793878,0.37066066,0.42257097,0.7661096,-0.3712224,0.41491288,0.44487125,0.45758152,0.5665988,-0.4967571,-0.43720627,0.5682513,0.4378953,0.3932755,0.35758382,0.57418144,0.5158919
0.44703144,0.45235834,0.36362082,0.414323,0.29816028,0.46819818,0.43911085,0.4294982,0.28109637,0.3923546,0.36970314,0.3868632,0.49001125,0.39067954,0.4647267,0.3491512,0.45055634,0.41444913,0.3604359,1.0,0.48585618,0.3329925,0.2801529,0.41066682,0.37195766,0.46698576,0.45906988,0.35002595,0.4166907,0.48461825,0.37656417,0.37951234,0.32918754,0.3928476,0.41679335,0.44986436,-0.41556787,0.40815246,0.3688478,0.39588886,0.3808068,-0.48129714,-0.3934484,0.38657445,0.47144893,0.33565903,0.34031036,0.42890584,0.36373967
0.59045756,0.5316338,0.4210705,0.41778556,0.3653148,0.6097448,0.36276475,0.46842825,0.36873272,0.48630494,0.60242546,0.4437178,0.6130618,0.4474834,0.45693213,0.45736498,0.4685561,0.66954213,0.47679675,0.48585618,1.0,0.49982157,0.43218964,0.40314877,0.29892626,0.5133112,0.55871516,0.3947425,0.5480232,0.45147747,0.4653365,0.45925203,0.49712294,0.560004,0.44565362,0.5781925,-0.5002473,0.50136685,0.5718857,0.5919518,0.5874361,-0.4657967,-0.5132293,0.5093975,0.6910565,0.42537057,0.47820687,0.5528684,0.5599796
0.6342449,0.63052833,0.4548932,0.43523914,0.3417588,0.4823266,0.38380867,0.5745924,0.4687517,0.53805804,0.34319004,0.45558822,0.4933582,0.34199342,0.328608,0.42410427,0.35860187,0.5770146,0.33899027,0.3329925,0.49982157,1.0,0.16797967,0.4260093,0.43548563,0.41085607,0.4220891,0.5182011,0.5801829,0.26183486,0.5713267,0.35816434,0.415828,0.48130018,0.39115682,0.51820123,-0.45155868,0.46497864,0.45963043,0.4022814,0.45708728,-0.40205207,-0.41270745,0.3951131,0.5870521,0.43639863,0.35990572,0.384055,0.31702527
0.33588472,0.3373685,0.31156963,0.27908397,0.33247316,0.33477005,0.2929205,0.19240671,0.25145882,0.20497909,0.31155127,0.23018298,0.27495795,0.26627705,0.4074772,0.40114802,0.24899879,0.22790264,0.29994884,0.2801529,0.43218964,0.16797967,1.0,0.33071253,0.14318854,0.342567,0.26246095,0.15747556,0.25810236,0.2956133,0.19424433,0.35875684,0.29084453,0.31153512,0.34183848,0.25512296,-0.26588133,0.23916957,0.34870175,0.35193473,0.33664787,-0.28447717,-0.25601715,0.29056406,0.30580336,0.3512763,0.2687027,0.33783412,0.31662196
0.6704692,0.6998844,0.7377129,0.6296967,0.6692743,0.50226086,0.5387668,0.5959105,0.49813166,0.3899091,0.49329126,0.51264405,0.46516943,0.5836667,0.53294444,0.51551336,0.5936088,0.4623747,0.5464067,0.41066682,0.40314877,0.4260093,0.33071253,1.0,0.29425612,0.49728155,0.4712269,0.45688283,0.415543,0.49794674,0.5747758,0.5825489,0.36397144,0.332467,0.45076507,0.47890836,-0.45334238,0.37945306,0.36869875,0.48430163,0.4157829,-0.64138925,-0.42931253,0.4724225,0.5269065,0.4089476,0.36808744,0.68321544,0.35399377
0.34724417,0.33354223,0.31634185,0.31592622,0.226612,0.28540957,0.32101512,0.4814871,0.259282,0.40951702,0.27948934,0.3003716,0.48241282,0.22684288,0.24793003,0.31390226,0.3511936,0.435354,0.2733879,0.37195766,0.29892626,0.43548563,0.14318854,0.29425612,1.0,0.3028283,0.3038765,0.42551365,0.6163393,0.26827377,0.48536915,0.2700367,0.3390107,0.25271082,0.24565342,0.3028503,-0.3511929,0.36777177,0.23314413,0.26462555,0.22070384,-0.28049165,-0.26512116,0.3123949,0.47695518,0.1885213,0.31077138,0.2668585,0.17893305
0.5512572,0.54359263,0.49315572,0.3931041,0.40920365,0.60278976,0.6194401,0.4690253,0.44335896,0.4571112,0.58747596,0.43992174,0.53324866,0.36755276,0.64799666,0.57196975,0.36632818,0.40073657,0.4782892,0.46698576,0.5133112,0.41085607,0.342567,0.49728155,0.3028283,1.0,0.52937025,0.57005215,0.42887455,0.43450016,0.46620187,0.6539719,0.43920735,0.4586959,0.46766752,0.4691875,-0.40081188,0.39322403,0.46541154,0.36593723,0.45506817,-0.5092173,-0.42650902,0.6607339,0.48120016,0.48686218,0.5916141,0.55291486,0.539282
0.5366588,0.5559465,0.33052036,0.36798674,0.41156438,0.5483371,0.4175681,0.44302464,0.40231013,0.3792196,0.36728567,0.43279237,0.4968065,0.36372116,0.4580711,0.42779484,0.36809355,0.4746712,0.3725136,0.45906988,0.55871516,0.4220891,0.26246095,0.4712269,0.3038765,0.52937025,1.0,0.40609264,0.49867907,0.38142157,0.40012705,0.44571555,0.40374964,0.45598793,0.4603834,0.47983268,-0.32890275,0.43181875,0.44009537,0.43489563,0.3969096,-0.37256104,-0.34354234,0.4245368,0.51317847,0.47814447,0.29503015,0.4361315,0.319418
0.55650043,0.5134182,0.46786067,0.41506582,0.30631867,0.4584001,0.5076521,0.7077979,0.47431982,0.5962056,0.32051927,0.43373817,0.43615323,0.38394934,0.48472232,0.42441386,0.37898278,0.43289077,0.37064445,0.35002595,0.3947425,0.5182011,0.15747556,0.45688283,0.42551365,0.57005215,0.40609264,1.0,0.40196186,0.38050544,0.65671456,0.49386668,0.4646023,0.41631836,0.43555635,0.40523237,-0.513523,0.384183,0.41899395,0.35518304,0.32494593,-0.46238142,-0.35199898,0.48585916,0.48336434,0.3054156,0.48371866,0.39269635,0.32571954
0.60263157,0.57280886,0.42012766,0.4527989,0.29699022,0.4937477,0.40849572,0.47897598,0.3488323,0.39639682,0.40200087,0.54436344,0.6116022,0.3554357,0.4023175,0.4574632,0.40762,0.62099487,0.4149199,0.4166907,0.5480232,0.5801829,0.25810236,0.415543,0.6163393,0.42887455,0.49867907,0.40196186,1.0,0.3366058,0.4479288,0.3521103,0.40561336,0.50568956,0.423944,0.6251126,-0.35054675,0.60569084,0.4439827,0.4082635,0.54193485,-0.38331863,-0.48692393,0.3767962,0.67618436,0.44582257,0.323569,0.41108474,0.3399055
0.5236052,0.5039358,0.48502073,0.43878347,0.4618957,0.47595042,0.46731514,0.48443508,0.39459318,0.42713523,0.4427016,0.5359579,0.62262595,0.49292743,0.53305215,0.44143784,0.60593396,0.47530195,0.67154413,0.48461825,0.45147747,0.26183486,0.2956133,0.49794674,0.26827377,0.43450016,0.38142157,0.38050544,0.3366058,1.0,0.49754855,0.51411545,0.406587,0.38556647,0.47239178,0.568758,-0.41974357,0.37669572,0.40744883,0.4462544,0.4115453,-0.4389959,-0.36814445,0.5319674,0.42959264,0.41933185,0.3784678,0.48090905,0.39264268
0.6749818,0.64343727,0.6334169,0.49814075,0.44207034,0.4812479,0.5617704,0.90532047,0.5364711,0.7452498,0.41657662,0.46958637,0.5556946,0.4370728,0.43312615,0.55452734,0.4942785,0.51735556,0.45904505,0.37656417,0.4653365,0.5713267,0.19424433,0.5747758,0.48536915,0.46620187,0.40012705,0.65671456,0.4479288,0.49754855,1.0,0.51140255,0.53833926,0.42084235,0.49231344,0.47288206,-0.68324226,0.38447702,0.4321518,0.4979831,0.42748278,-0.5325207,-0.41636115,0.5320344,0.5912327,0.36312237,0.5157127,0.5889486,0.385727
0.5203096,0.55244404,0.6583811,0.5285785,0.48981807,0.45172185,0.6116188,0.45540255,0.544701,0.43367425,0.47602463,0.48421985,0.46587455,0.4404266,0.56344026,0.57524914,0.3864267,0.38317376,0.55966127,0.37951234,0.45925203,0.35816434,0.35875684,0.5825489,0.2700367,0.6539719,0.44571555,0.49386668,0.3521103,0.51411545,0.51140255,1.0,0.4067427,0.41078123,0.44135758,0.47648478,-0.44129503,0.38948143,0.44618738,0.43767196,0.5394167,-0.44010627,-0.3389384,0.5768806,0.4879891,0.5535917,0.38448858,0.5787771,0.4625432
0.48902076,0.45457062,0.4243837,0.3873837,0.4299088,0.5514998,0.36120135,0.5193961,0.39382753,0.6219527,0.4435978,0.35776782,0.388638,0.35553682,0.34363523,0.3381508,0.4254864,0.45349795,0.43793878,0.32918754,0.49712294,0.415828,0.29084453,0.36397144,0.3390107,0.43920735,0.40374964,0.4646023,0.40561336,0.406587,0.53833926,0.4067427,1.0,0.3381035,0.42349845,0.44510812,-0.5217683,0.3642489,0.42089924,0.48945075,0.41868955,-0.442281,-0.58883196,0.40724117,0.5054935,0.2421081,0.67375344,0.41482413,0.47913474
0.48439348,0.44774544,0.31053212,0.34644958,0.32534596,0.44174,0.45241117,0.3963212,0.38295516,0.39658338,0.29415634,0.4008111,0.4921723,0.3327362,0.48895803,0.48499933,0.32263878,0.5391464,0.37066066,0.3928476,0.560004,0.48130018,0.31153512,0.332467,0.25271082,0.4586959,0.45598793,0.41631836,0.50568956,0.38556647,0.42084235,0.41078123,0.3381035,1.0,0.42749834,0.49588668,-0.3987508,0.54314154,0.4965315,0.44548494,0.57760185,-0.3596652,-0.4532357,0.45578313,0.52766573,0.56133366,0.35994828,0.42143643,0.41650307
0.63692117,0.6269917,0.43409294,0.41082773,0.36305934,0.51066875,0.47881186,0.50733364,0.38664183,0.39337194,0.3426671,0.45028573,0.43471384,0.46252495,0.47064584,0.41126004,0.45598,0.45685676,0.42257097,0.41679335,0.44565362,0.39115682,0.34183848,0.45076507,0.24565342,0.46766752,0.4603834,0.43555635,0.423944,0.47239178,0.49231344,0.44135758,0.42349845,0.42749834,1.0,0.46165177,-0.40015286,0.48528674,0.4509052,0.49874267,0.46327037,-0.41211075,-0.4730367,0.44558507,0.4618693,0.4815598,0.4161716,0.49107707,0.4289446
0.675964,0.65151095,0.49474862,0.48410892,0.40992135,0.59209836,0.40006596,0.46913317,0.39601743,0.41162372,0.4310375,0.51552165,0.65517604,0.45509133,0.50300676,0.47084445,0.45343852,0.69404256,0.7661096,0.44986436,0.5781925,0.51820123,0.25512296,0.47890836,0.3028503,0.4691875,0.47983268,0.40523237,0.6251126,0.568758,0.47288206,0.47648478,0.44510812,0.49588668,0.46165177,1.0,-0.38613817,0.5103549,0.47851336,0.46662295,0.6683191,-0.43747637,-0.46177948,0.49861723,0.6288081,0.51502204,0.39486474,0.48776358,0.46055824
-0.54604095,-0.49295586,-0.50093716,-0.42069697,-0.45932475,-0.43081796,-0.45680648,-0.684322,-0.40967697,-0.7781475,-0.47257972,-0.36194652,-0.451385,-0.38972947,-0.41874772,-0.4457628,-0.46667045,-0.4268825,-0.3712224,-0.41556787,-0.5002473,-0.45155868,-0.26588133,-0.45334238,-0.3511929,-0.40081188,-0.32890275,-0.513523,-0.35054675,-0.41974357,-0.68324226,-0.44129503,-0.5217683,-0.3987508,-0.40015286,-0.38613817,1.0,-0.37110585,-0.38460052,-0.49628168,-0.3755231,0.4869579,0.4663077,-0.46909338,-0.4499811,-0.318555,-0.45639914,-0.47681427,-0.40490335
0.52879894,0.5081005,0.2901913,0.39246488,0.31652233,0.53166723,0.48305392,0.3798868,0.28952295,0.38410032,0.29502165,0.5327769,0.5391189,0.44715533,0.47989553,0.3611428,0.41817322,0.6701959,0.41491288,0.40815246,0.50136685,0.46497864,0.23916957,0.37945306,0.36777177,0.39322403,0.43181875,0.384183,0.60569084,0.37669572,0.38447702,0.38948143,0.3642489,0.54314154,0.48528674,0.5103549,-0.37110585,1.0,0.46609914,0.44830483,0.5376954,-0.38279814,-0.4610467,0.3408483,0.6369728,0.47073638,0.3130033,0.38696176,0.45286092
0.562758,0.51206744,0.32122707,0.37188762,0.31674865,0.52568793,0.44290268,0.42692757,0.3832615,0.41056135,0.35648468,0.40459168,0.4747092,0.37550068,0.4805715,0.51053643,0.367118,0.48783267,0.44487125,0.3688478,0.5718857,0.45963043,0.34870175,0.36869875,0.23314413,0.46541154,0.44009537,0.41899395,0.4439827,0.40744883,0.4321518,0.44618738,0.42089924,0.4965315,0.4509052,0.47851336,-0.38460052,0.46609914,1.0,0.50525725,0.5179142,-0.39565623,-0.45150936,0.56315875,0.5334529,0.46720165,0.40382728,0.5484432,0.44474486
0.53644925,0.49152142,0.42816907,0.48865187,0.43880415,0.43724224,0.3854081,0.478606,0.3865779,0.4591883,0.3935362,0.37899947,0.41799724,0.49560046,0.45669204,0.49736667,0.46713763,0.49375504,0.45758152,0.39588886,0.5919518,0.4022814,0.35193473,0.48430163,0.26462555,0.36593723,0.43489563,0.35518304,0.4082635,0.4462544,0.4979831,0.43767196,0.48945075,0.44548494,0.49874267,0.46662295,-0.49628168,0.44830483,0.50525725,1.0,0.54404163,-0.42377543,-0.48678616,0.44937524,0.5352034,0.38871932,0.45840532,0.5304421,0.53857595
