"sono ansioso, inquieto o angosciato","sono preoccupato, tormentato o infastitdito","sono scoraggiato, depresso, abbattuto",ho l'impressione di perdere il controllo,"mii sento solo, isolato, incompreso",mi sento il cuore che batte velocemente o irregolarment,"sono irritabile, ho i nervi a fior di pelle, perdo la pazienza con le persone e le cose",sono stressato,"sono inefficiente, inadeguato",sono calmo,"ho il respiro corto, a scatti, limitato, rapido","ho il viso (fronte, sopracciglia o labbra) contratto, corrugato, teso","ho i muscoli tesi o che tremano, ho crampi muscolari",ho l’impressione che ogni cosa mi comporti uno sforzo notevole,"controllo male le mie reazioni, l’umore, i gesti","sono confuso, non ho le idee chiare, manco di attenzione e di concentrazione",sento “un gran peso sulle spalle”,mi sento la gola stretta o la bocca secca,"ho difficoltà a digerire, mal di stomaco, mi sento un nodo allo stomaco",ho improvvise variazioni della temperatura corporea,faccio lunghi sospiri o riprendo di colpo la respirazione,sono teso o contratto,"riesamino le stesse idee più volte, rimugino,","mi sento sopraffatto, sovrastato, sovraccaricato",ho le mascelle serrate,"sono brusco nei comportamenti, mi muovo rapidamente e a scatti",ho soprassalti per situazioni inattese o rumori improvvisi,sono aggressivo,ho i lineamenti tirati o le occhiaie,"ho dei dolori fisici: mal di schiena, mal di testa, male al collo, mal di pancia",sono affaticato,"sono maldestro, faccio gaffes, inciampo, perdo le cose",piango facilmente,evito i contatti sociali o non frequento più attività culturali,sono preoccupato di ciò che può succedere il giorno dopo,ho diarrea o crampi intestinali o stitichezza,sono rilassato*,Mi mangio le unghie o la pelle intorno alle dita,"Sto continuamente attento all’orario, guardo spesso il mio orologio o chiedo l’ora",impiego più di mezz’ora per addormentarmi,tendo a saltare i pasti o a dimenticare di mangiare,"mi sento pieno di energia, in forma",vedo la vita semplice e facile,"sono irrequieto, ho sempre bisogno di muovermi, non riesco a stare fermo",ho le mani sudate o sudo molto,"dimentico appuntamenti, oggetti o cose da fare",cammino velocemente,"mi sento pressato dal tempo, mi manca il tempo","mangio velocemente, finisco di pranzare in meno di 15 minuti"
0.8858659,0.88895345,0.8918433,0.86892533,0.87744117,0.89829344,0.86686033,0.85982734,0.8610419,0.8707926,1.0,0.88112664,0.8787418,0.8617195,0.8877869,0.8836386,0.8484935,0.88045025,0.88083994,0.862952,0.90505207,0.83337295,0.8171377,0.8893329,0.8209038,0.9270262,0.8776991,0.8310132,0.8808,0.87715226,0.86078024,0.8782898,0.87284327,0.8642506,0.85157263,0.8798534,-0.8777771,0.8623351,0.8418573,0.85286796,0.8475692,-0.87688285,-0.87060386,0.8736782,0.86509526,0.85192585,0.86450875,0.89426005,0.8852482
0.8677809,0.87362766,0.8648871,0.8382045,0.83794665,0.8545704,0.858523,0.8483983,0.8307417,0.8314549,0.88112664,1.0,0.89148974,0.84183824,0.8719851,0.86531126,0.85562116,0.87868303,0.873474,0.8595073,0.8659581,0.89000154,0.7976954,0.864885,0.83822846,0.8573444,0.85965014,0.82436067,0.8926501,0.88118315,0.8531873,0.85518384,0.83064556,0.8428798,0.83735096,0.8748909,-0.8483521,0.87016386,0.8425158,0.8347188,0.82916677,-0.83255506,-0.8244954,0.84874135,0.8528526,0.83541334,0.81181324,0.8393047,0.8386646
0.88805723,0.8780426,0.85382795,0.84062636,0.8380337,0.8794447,0.8577064,0.8573414,0.82433504,0.8429171,0.8787418,0.89148974,1.0,0.8405366,0.8678918,0.85777843,0.8452647,0.8916776,0.8816067,0.8551847,0.8878938,0.86317205,0.81173766,0.8628424,0.82696944,0.8641013,0.8757967,0.81733567,0.90109825,0.87493074,0.8460505,0.8631901,0.82110226,0.8466228,0.8420434,0.90267897,-0.842983,0.8739933,0.8373846,0.8310814,0.8714294,-0.8612769,-0.80953705,0.85805357,0.87687683,0.8432487,0.80713356,0.85784924,0.8458619
0.85333186,0.8588327,0.84991765,0.9015266,0.83451134,0.8717098,0.8533213,0.8580908,0.83490366,0.8358158,0.8617195,0.84183824,0.8405366,1.0,0.86638063,0.8730347,0.9022833,0.850225,0.8514123,0.8481409,0.867156,0.8394098,0.80835253,0.8688251,0.7985233,0.87213135,0.85112727,0.8480247,0.84012824,0.8346511,0.86235213,0.85443306,0.82760096,0.8515936,0.8549626,0.8399405,-0.84478986,0.8468082,0.8555676,0.8587092,0.8267573,-0.86759853,-0.83248913,0.86997724,0.8506634,0.8424486,0.82950556,0.8599102,0.84248435
0.87828255,0.88003147,0.8697695,0.9008063,0.8567277,0.86438894,0.87443364,0.8513361,0.8424783,0.84890133,0.8877869,0.8719851,0.8678918,0.86638063,1.0,0.88756394,0.8565271,0.85384786,0.87854826,0.86799854,0.8816112,0.82493913,0.80784553,0.8627593,0.80361986,0.8888134,0.8737705,0.84393096,0.86937416,0.88011277,0.8538666,0.8832166,0.8185634,0.86818826,0.85666275,0.8675064,-0.8481027,0.8778775,0.86419344,0.8652763,0.85638475,-0.8520014,-0.82489467,0.8729038,0.8487195,0.8640462,0.81712586,0.85350055,0.85702807
0.8967623,0.9006238,0.88090503,0.89531386,0.8793458,0.8650331,0.876811,0.86703765,0.88549715,0.8718829,0.8836386,0.86531126,0.85777843,0.8730347,0.88756394,1.0,0.84816504,0.85075414,0.87844753,0.8575409,0.86813796,0.84341407,0.82043153,0.867356,0.8046975,0.8846391,0.8580761,0.8360424,0.85487306,0.86223185,0.8677479,0.8879647,0.83716416,0.86477447,0.87328196,0.8510016,-0.8728433,0.85258055,0.8584964,0.85273564,0.8449992,-0.8539169,-0.8475699,0.89422613,0.8442664,0.8530059,0.8264885,0.87742925,0.85834944
0.8496104,0.8525155,0.8499484,0.87843454,0.8359662,0.8774326,0.8325254,0.8679948,0.8316537,0.85355175,0.8484935,0.85562116,0.8452647,0.9022833,0.8565271,0.84816504,1.0,0.8572614,0.8548131,0.85827696,0.86059636,0.8432602,0.78834164,0.87413585,0.8188276,0.84994555,0.8613142,0.8449465,0.85056746,0.84859806,0.86552024,0.8387042,0.83779585,0.83414733,0.8679867,0.83869994,-0.8534094,0.85328996,0.84262615,0.8479109,0.8095141,-0.8691721,-0.8270367,0.84345055,0.8471062,0.81524646,0.82782197,0.8545816,0.8247318
0.87197745,0.86354244,0.85169613,0.8492974,0.85445917,0.8924406,0.8326975,0.8336557,0.8247143,0.8275939,0.88045025,0.87868303,0.8916776,0.850225,0.85384786,0.85075414,0.8572614,1.0,0.8800049,0.83774453,0.8882094,0.8375696,0.7928144,0.880861,0.8287549,0.8479656,0.87316453,0.81460094,0.89764166,0.85512865,0.8460442,0.8460306,0.82406193,0.84422505,0.83332664,0.8928839,-0.83846235,0.8867454,0.81979394,0.8269555,0.86199105,-0.8487537,-0.846371,0.8382696,0.8804461,0.82625055,0.7989447,0.8618711,0.8393248
0.87628424,0.86493635,0.86530006,0.8708213,0.85109305,0.86904866,0.87958896,0.85219705,0.8434937,0.8412025,0.88083994,0.873474,0.8816067,0.8514123,0.87854826,0.87844753,0.8548131,0.8800049,1.0,0.8626709,0.86279833,0.8262333,0.7875425,0.87097675,0.80490226,0.8661839,0.8521389,0.83075225,0.84713364,0.89451265,0.85789835,0.86975706,0.8282074,0.8420423,0.84230995,0.90005744,-0.84051114,0.8676089,0.8358054,0.8422632,0.86650026,-0.85920626,-0.8150388,0.86792827,0.8430823,0.83124095,0.8145607,0.864514,0.8630494
0.8726268,0.8752147,0.8507178,0.87404984,0.8232862,0.8596227,0.85735494,0.8590094,0.83575875,0.84384394,0.862952,0.8595073,0.8551847,0.8481409,0.86799854,0.8575409,0.85827696,0.83774453,0.8626709,1.0,0.870383,0.84290475,0.77972925,0.8297526,0.80580735,0.8700901,0.8960421,0.8375786,0.8584869,0.84948546,0.86056155,0.84429216,0.82532763,0.8434344,0.85963595,0.8761076,-0.84075594,0.85567313,0.844924,0.85702026,0.83076006,-0.8445082,-0.8149699,0.8582366,0.8322631,0.82641774,0.82368433,0.842505,0.84644157
0.8758184,0.8755605,0.8497982,0.8696735,0.8422878,0.8955873,0.84490246,0.84848034,0.82048154,0.851268,0.90505207,0.8659581,0.8878938,0.867156,0.8816112,0.86813796,0.86059636,0.8882094,0.86279833,0.870383,1.0,0.8489352,0.83524436,0.85720766,0.808368,0.8851552,0.898749,0.8298036,0.88775945,0.83628297,0.8445002,0.86539304,0.8537503,0.87951946,0.8516478,0.8755454,-0.85304594,0.88420296,0.85975605,0.86918736,0.87865776,-0.84671265,-0.8490812,0.85100305,0.89040315,0.85033834,0.8402531,0.85684,0.8726797
0.8712155,0.8750622,0.8404783,0.8303853,0.811285,0.83406204,0.81867504,0.88240385,0.85464203,0.8541378,0.83337295,0.89000154,0.86317205,0.8394098,0.82493913,0.84341407,0.8432602,0.8375696,0.8262333,0.84290475,0.8489352,1.0,0.786849,0.8092092,0.8329258,0.83218646,0.84535056,0.8498361,0.86132205,0.8108282,0.85502124,0.8215924,0.83092993,0.8343519,0.84391665,0.8537215,-0.8508628,0.8329132,0.8304485,0.8377142,0.82332695,-0.8193441,-0.8153578,0.8259332,0.8520502,0.8296798,0.82333314,0.8233627,0.8195646
0.7969363,0.79516625,0.81800157,0.79247105,0.81044495,0.81081235,0.79189456,0.77284724,0.81799066,0.7685815,0.8171377,0.7976954,0.81173766,0.80835253,0.80784553,0.82043153,0.78834164,0.7928144,0.7875425,0.77972925,0.83524436,0.786849,1.0,0.8166858,0.77377594,0.8128115,0.8107126,0.77667713,0.8146194,0.7864961,0.7810202,0.8178712,0.78278655,0.81555367,0.7904867,0.79857737,-0.7846505,0.78797436,0.80181825,0.7929462,0.8228235,-0.8090407,-0.785893,0.79216564,0.8097621,0.8277736,0.7834053,0.81448853,0.78935385
0.8768966,0.8839117,0.9087608,0.87412596,0.8885821,0.8700833,0.8434002,0.8490863,0.8745063,0.8240303,0.8893329,0.864885,0.8628424,0.8688251,0.8627593,0.867356,0.87413585,0.880861,0.87097675,0.8297526,0.85720766,0.8092092,0.8166858,1.0,0.8185378,0.86519027,0.888679,0.8183871,0.85336566,0.8563177,0.8763653,0.8733716,0.840014,0.844682,0.84130627,0.8663225,-0.8471334,0.8437717,0.8208965,0.8357427,0.84441864,-0.8795521,-0.8361194,0.8517816,0.8628248,0.8415561,0.8100495,0.88408005,0.82554686
0.81994605,0.7996544,0.81070757,0.80449677,0.81450963,0.8017929,0.7903239,0.825243,0.8217091,0.82254267,0.8209038,0.83822846,0.82696944,0.7985233,0.80361986,0.8046975,0.8188276,0.8287549,0.80490226,0.80580735,0.808368,0.8329258,0.77377594,0.8185378,1.0,0.79989886,0.823579,0.8171241,0.8527097,0.8063395,0.8306512,0.80381334,0.8317815,0.7961819,0.8020406,0.82538414,-0.81528646,0.81168735,0.78834844,0.8076645,0.79347724,-0.8136797,-0.80267733,0.8060834,0.8422276,0.7989458,0.8264667,0.78874314,0.80133724
0.8767134,0.88447213,0.88217103,0.86901754,0.84305865,0.886642,0.8825792,0.8595428,0.846038,0.8588303,0.9270262,0.8573444,0.8641013,0.87213135,0.8888134,0.8846391,0.84994555,0.8479656,0.8661839,0.8700901,0.8851552,0.83218646,0.8128115,0.86519027,0.79989886,1.0,0.8720229,0.86410844,0.8678347,0.8559233,0.8661335,0.8800341,0.8484055,0.8812094,0.85914207,0.86214757,-0.86150396,0.8657634,0.8571278,0.85152066,0.85331446,-0.87065995,-0.8518764,0.89254385,0.85415065,0.85237396,0.87182033,0.8799089,0.8820776
0.87972367,0.8886336,0.8645376,0.8600363,0.8548634,0.8905422,0.84844244,0.857276,0.85053766,0.840063,0.8776991,0.85965014,0.8757967,0.85112727,0.8737705,0.8580761,0.8613142,0.87316453,0.8521389,0.8960421,0.898749,0.84535056,0.8107126,0.888679,0.823579,0.8720229,1.0,0.83231676,0.8830152,0.8430002,0.85527766,0.86010593,0.8331161,0.87201715,0.8468917,0.8801122,-0.84647673,0.8634076,0.8542925,0.8496027,0.8673781,-0.84283173,-0.8333913,0.85630286,0.87100226,0.86551416,0.82290626,0.85859615,0.8339838
0.87607145,0.85600287,0.8503913,0.8416902,0.8061483,0.84161997,0.83384347,0.89589936,0.84728974,0.8891789,0.8310132,0.82436067,0.81733567,0.8480247,0.84393096,0.8360424,0.8449465,0.81460094,0.83075225,0.8375786,0.8298036,0.8498361,0.77667713,0.8183871,0.8171241,0.86410844,0.83231676,1.0,0.819492,0.81579316,0.8880727,0.84206456,0.8328129,0.82380337,0.83879495,0.815933,-0.8539747,0.816545,0.830241,0.82389283,0.79138744,-0.8160964,-0.79794276,0.8487719,0.827394,0.79698384,0.83603907,0.81785995,0.81530505
0.87317026,0.8684713,0.8646561,0.8571696,0.84551847,0.8775946,0.84824723,0.84365374,0.83879983,0.83493125,0.8808,0.8926501,0.90109825,0.84012824,0.86937416,0.85487306,0.85056746,0.89764166,0.84713364,0.8584869,0.88775945,0.86132205,0.8146194,0.85336566,0.8527097,0.8678347,0.8830152,0.819492,1.0,0.8456628,0.8522756,0.8613998,0.83576006,0.855231,0.8456702,0.8905866,-0.8485795,0.89334,0.8363754,0.84627175,0.86959994,-0.8468067,-0.8495407,0.8375523,0.89341486,0.8723249,0.82762694,0.85322034,0.8373057
0.8669307,0.8568326,0.85744655,0.84062374,0.8352179,0.8390399,0.8715657,0.8407744,0.8298056,0.8312502,0.87715226,0.88118315,0.87493074,0.8346511,0.88011277,0.86223185,0.84859806,0.85512865,0.89451265,0.84948546,0.83628297,0.8108282,0.7864961,0.8563177,0.8063395,0.8559233,0.8430002,0.81579316,0.8456628,1.0,0.8503682,0.8641428,0.8172368,0.8354322,0.8363128,0.8671088,-0.8281876,0.8293654,0.8276558,0.828918,0.82955146,-0.83867514,-0.7969171,0.85471916,0.82530415,0.83425236,0.800364,0.85501605,0.82190245
0.89305073,0.9094071,0.8937773,0.8745278,0.83716655,0.8469342,0.8750659,0.9166987,0.88107574,0.8936877,0.86078024,0.8531873,0.8460505,0.86235213,0.8538666,0.8677479,0.86552024,0.8460442,0.85789835,0.86056155,0.8445002,0.85502124,0.7810202,0.8763653,0.8306512,0.8661335,0.85527766,0.8880727,0.8522756,0.8503682,1.0,0.87192404,0.8595798,0.8356574,0.86738086,0.8457136,-0.8901342,0.84903336,0.83830345,0.8541436,0.81539774,-0.8475158,-0.8181329,0.87020886,0.8447492,0.83124244,0.8383309,0.86334455,0.8403243
0.8748538,0.8732046,0.88339734,0.86655915,0.85935855,0.8475776,0.8918724,0.8327625,0.87641126,0.84354705,0.8782898,0.85518384,0.8631901,0.85443306,0.8832166,0.8879647,0.8387042,0.8460306,0.86975706,0.84429216,0.86539304,0.8215924,0.8178712,0.8733716,0.80381334,0.8800341,0.86010593,0.84206456,0.8613998,0.8641428,0.87192404,1.0,0.83980536,0.85691035,0.83462816,0.8532881,-0.8383503,0.85187006,0.8391827,0.8275808,0.8422601,-0.8340776,-0.81388247,0.8786504,0.8357352,0.8654547,0.8146937,0.8711021,0.84204775
0.8449122,0.84348965,0.850599,0.83623666,0.84236205,0.8664842,0.83426285,0.8415082,0.85238135,0.8711555,0.87284327,0.83064556,0.82110226,0.82760096,0.8185634,0.83716416,0.83779585,0.82406193,0.8282074,0.82532763,0.8537503,0.83092993,0.78278655,0.840014,0.8317815,0.8484055,0.8331161,0.8328129,0.83576006,0.8172368,0.8595798,0.83980536,1.0,0.8237195,0.8358301,0.8423715,-0.86169624,0.83420014,0.80359346,0.8273994,0.8230485,-0.83308244,-0.8751641,0.83636045,0.8373141,0.8186124,0.8809128,0.8290758,0.8648393
0.859985,0.8564394,0.86696196,0.86690927,0.8551419,0.85561514,0.8684894,0.8347813,0.84320724,0.8257357,0.8642506,0.8428798,0.8466228,0.8515936,0.86818826,0.86477447,0.83414733,0.84422505,0.8420423,0.8434344,0.87951946,0.8343519,0.81555367,0.844682,0.7961819,0.8812094,0.87201715,0.82380337,0.855231,0.8354322,0.8356574,0.85691035,0.8237195,1.0,0.84990084,0.8578377,-0.839449,0.85971355,0.84610575,0.85207677,0.871991,-0.8274329,-0.8286235,0.85779035,0.84441924,0.8751115,0.8193174,0.8584914,0.85237783
0.8846795,0.89936054,0.86486006,0.8768835,0.82975674,0.8631681,0.84052175,0.86653864,0.84342146,0.85337365,0.85157263,0.83735096,0.8420434,0.8549626,0.85666275,0.87328196,0.8679867,0.83332664,0.84230995,0.85963595,0.8516478,0.84391665,0.7904867,0.84130627,0.8020406,0.85914207,0.8468917,0.83879495,0.8456702,0.8363128,0.86738086,0.83462816,0.8358301,0.84990084,1.0,0.85355854,-0.85824835,0.8392566,0.85244,0.8477304,0.8381612,-0.83828294,-0.82741475,0.84193444,0.827469,0.8532738,0.82292163,0.858298,0.8356416
0.89278626,0.88832104,0.86854476,0.85085773,0.85705435,0.8739158,0.8595811,0.83834976,0.8467519,0.82983243,0.8798534,0.8748909,0.90267897,0.8399405,0.8675064,0.8510016,0.83869994,0.8928839,0.90005744,0.8761076,0.8755454,0.8537215,0.79857737,0.8663225,0.82538414,0.86214757,0.8801122,0.815933,0.8905866,0.8671088,0.8457136,0.8532881,0.8423715,0.8578377,0.85355854,1.0,-0.83941674,0.8754766,0.8275165,0.8441632,0.88683116,-0.84678555,-0.8336214,0.8445119,0.8631638,0.8630626,0.82709014,0.8483132,0.8485624
-0.87384915,-0.8800397,-0.8692944,-0.85285914,-0.83917814,-0.8495187,-0.85071385,-0.9120746,-0.8363836,-0.9241601,-0.8777771,-0.8483521,-0.842983,-0.84478986,-0.8481027,-0.8728433,-0.8534094,-0.83846235,-0.84051114,-0.84075594,-0.85304594,-0.8508628,-0.7846505,-0.8471334,-0.81528646,-0.86150396,-0.84647673,-0.8539747,-0.8485795,-0.8281876,-0.8901342,-0.8383503,-0.86169624,-0.839449,-0.85824835,-0.83941674,1.0,-0.8398241,-0.8462132,-0.854537,-0.819302,0.87146455,0.85317725,-0.85405445,-0.8370515,-0.8252704,-0.8335338,-0.86840755,-0.85351646
0.864887,0.8556236,0.8420718,0.839672,0.83553994,0.87339914,0.8592134,0.82531416,0.8161202,0.83059955,0.8623351,0.87016386,0.8739933,0.8468082,0.8778775,0.85258055,0.85328996,0.8867454,0.8676089,0.85567313,0.88420296,0.8329132,0.78797436,0.8437717,0.81168735,0.8657634,0.8634076,0.816545,0.89334,0.8293654,0.84903336,0.85187006,0.83420014,0.85971355,0.8392566,0.8754766,-0.8398241,1.0,0.84850085,0.8478792,0.85570705,-0.8500296,-0.8405915,0.84317344,0.900012,0.84807,0.80976725,0.8409051,0.897237
0.860867,0.8656179,0.83006424,0.8329894,0.8100795,0.85593945,0.8491975,0.8406747,0.81672716,0.8473619,0.8418573,0.8425158,0.8373846,0.8555676,0.86419344,0.8584964,0.84262615,0.81979394,0.8358054,0.844924,0.85975605,0.8304485,0.80181825,0.8208965,0.78834844,0.8571278,0.8542925,0.830241,0.8363754,0.8276558,0.83830345,0.8391827,0.80359346,0.84610575,0.85244,0.8275165,-0.8462132,0.84850085,1.0,0.8519764,0.81806934,-0.8325021,-0.8161908,0.8882726,0.8189558,0.8314873,0.81011474,0.85853314,0.84350973
0.85826313,0.8563616,0.86318624,0.86420536,0.82172865,0.83626366,0.8323965,0.85471547,0.8363941,0.8343152,0.85286796,0.8347188,0.8310814,0.8587092,0.8652763,0.85273564,0.8479109,0.8269555,0.8422632,0.85702026,0.86918736,0.8377142,0.7929462,0.8357427,0.8076645,0.85152066,0.8496027,0.82389283,0.84627175,0.828918,0.8541436,0.8275808,0.8273994,0.85207677,0.8477304,0.8441632,-0.854537,0.8478792,0.8519764,1.0,0.85110724,-0.8410373,-0.8188641,0.8457382,0.8339839,0.8399205,0.82202375,0.8592198,0.87722015
